date,tournament,team,scored_goals,matches,conceded_goals,continent
1983,Friendly,El Salvador,0.0,2.0,5.0,Americas
1983,Other,England,13.0,8.0,2.0,Europe
1983,Friendly,Ethiopia,20.0,12.0,14.0,Africa
1983,Other,Ethiopia,5.0,8.0,12.0,Africa
1983,Friendly,Fiji,2.0,2.0,1.0,Oceania
1983,Other,Fiji,26.0,5.0,3.0,Oceania
1983,Other,Finland,1.0,4.0,10.0,Europe
1983,Friendly,France,7.0,5.0,6.0,Europe
1983,Other,French Guiana,1.0,3.0,1.0,Americas
1983,Friendly,Gabon,2.0,2.0,3.0,Africa
1983,Friendly,Gambia,2.0,3.0,2.0,Africa
1983,Other,Gambia,7.0,3.0,5.0,Africa
1983,Friendly,Germany,12.0,9.0,9.0,Europe
1983,Other,Germany,22.0,12.0,9.0,Europe
1983,Friendly,Ghana,2.0,2.0,0.0,Africa
1983,Other,Ghana,12.0,8.0,7.0,Africa
1983,Friendly,Greece,7.0,5.0,13.0,Europe
1983,Other,Greece,6.0,6.0,7.0,Europe
1983,Friendly,Greenland,2.0,2.0,3.0,Americas
1983,Other,Guadeloupe,8.0,4.0,7.0,Americas
1983,Friendly,Guatemala,3.0,5.0,6.0,Americas
1983,Friendly,Guinea,7.0,5.0,6.0,Africa
1983,Other,Guinea,3.0,5.0,10.0,Africa
1983,Friendly,Guinea-Bissau,2.0,3.0,6.0,Africa
1983,Other,Guinea-Bissau,7.0,5.0,8.0,Africa
1983,Other,Guyana,3.0,4.0,5.0,Americas
1983,Friendly,Haiti,0.0,1.0,2.0,Americas
1983,Friendly,Honduras,6.0,3.0,1.0,Americas
1983,Friendly,Hong Kong,1.0,1.0,0.0,Asia
1983,Other,Hong Kong,1.0,1.0,1.0,Asia
1983,Friendly,Hungary,3.0,4.0,2.0,Europe
1983,Other,Hungary,18.0,8.0,17.0,Europe
1983,Friendly,Iceland,6.0,2.0,4.0,Europe
1983,Other,Iceland,1.0,4.0,7.0,Europe
1983,Friendly,Indonesia,0.0,1.0,2.0,Asia
1983,Other,Indonesia,1.0,3.0,8.0,Asia
1983,Friendly,Iraq,2.0,1.0,1.0,Asia
1983,Friendly,Israel,3.0,2.0,3.0,Asia
1983,Friendly,Italy,3.0,1.0,0.0,Europe
1983,Other,Italy,4.0,5.0,8.0,Europe
1983,Friendly,Ivory Coast,10.0,8.0,9.0,Africa
1983,Other,Ivory Coast,5.0,4.0,3.0,Africa
1983,Friendly,Japan,3.0,2.0,3.0,Asia
1983,Other,Japan,1.0,1.0,0.0,Asia
1983,Friendly,Kenya,8.0,7.0,7.0,Africa
1983,Other,Kenya,8.0,6.0,1.0,Africa
1983,Other,Liberia,1.0,4.0,7.0,Africa
1983,Friendly,Libya,10.0,7.0,6.0,Africa
1983,Other,Libya,2.0,2.0,2.0,Africa
1983,Other,Luxembourg,4.0,5.0,23.0,Europe
1983,Friendly,Madagascar,6.0,3.0,2.0,Africa
1983,Other,Madagascar,4.0,4.0,3.0,Africa
1983,Friendly,Malawi,4.0,7.0,2.0,Africa
1983,Other,Malawi,5.0,6.0,7.0,Africa
1983,Friendly,Malaysia,1.0,2.0,0.0,Asia
1983,Other,Malaysia,8.0,2.0,0.0,Asia
1983,Friendly,Mali,8.0,10.0,9.0,Africa
1983,Other,Mali,7.0,6.0,7.0,Africa
1983,Friendly,Malta,1.0,2.0,6.0,Europe
1983,Other,Malta,3.0,6.0,30.0,Europe
1983,Friendly,Martinique,4.0,1.0,4.0,Americas
1983,Other,Martinique,20.0,6.0,2.0,Americas
1983,Friendly,Mauritania,3.0,5.0,6.0,Africa
1983,Other,Mauritania,3.0,4.0,6.0,Africa
1983,Other,Mauritius,1.0,2.0,1.0,Africa
1983,Friendly,Mexico,20.0,7.0,4.0,Americas
1983,Other,Morocco,4.0,4.0,2.0,Africa
1983,Other,Mozambique,3.0,2.0,4.0,Africa
1983,Friendly,Netherlands,1.0,2.0,4.0,Europe
1983,Other,Netherlands,13.0,5.0,4.0,Europe
1983,Other,New Caledonia,16.0,6.0,11.0,Oceania
1983,Friendly,New Zealand,5.0,4.0,3.0,Oceania
1983,Other,New Zealand,3.0,2.0,1.0,Oceania
1983,Friendly,Niger,5.0,6.0,4.0,Africa
1983,Friendly,Nigeria,6.0,9.0,7.0,Africa
1983,Other,Nigeria,2.0,6.0,3.0,Africa
1983,Other,Niue,0.0,1.0,19.0,Oceania
1983,Other,Northern Ireland,9.0,9.0,4.0,Europe
1983,Friendly,Norway,0.0,1.0,0.0,Europe
1983,Other,Norway,1.0,2.0,2.0,Europe
1983,Friendly,Panama,1.0,2.0,0.0,Americas
1983,Copa América,Paraguay,1.0,2.0,1.0,Americas
1983,Friendly,Paraguay,13.0,7.0,7.0,Americas
1983,Other,Paraguay,1.0,4.0,3.0,Americas
1983,Copa América,Peru,7.0,6.0,6.0,Americas
1983,Friendly,Peru,3.0,4.0,8.0,Americas
1983,Other,Peru,0.0,2.0,3.0,Americas
1983,Friendly,Poland,5.0,2.0,3.0,Europe
1983,Other,Poland,2.0,4.0,5.0,Europe
1983,Friendly,Portugal,1.0,4.0,7.0,Europe
1983,Other,Portugal,7.0,4.0,5.0,Europe
1983,Friendly,Qatar,5.0,2.0,1.0,Asia
1983,Other,Republic of Ireland,14.0,5.0,5.0,Europe
1983,Friendly,Romania,11.0,8.0,11.0,Europe
1983,Other,Romania,3.0,3.0,0.0,Europe
1983,Other,Russia,9.0,5.0,2.0,Europe
1983,Other,Rwanda,0.0,2.0,6.0,Africa
1983,Friendly,Réunion,3.0,4.0,5.0,Africa
1983,Other,Saint Kitts and Nevis,0.0,2.0,12.0,Americas
1983,Other,Saint Vincent and the Grenadines,1.0,1.0,3.0,Americas
1983,Other,Samoa,7.0,3.0,6.0,Oceania
1983,Friendly,Scotland,7.0,3.0,0.0,Europe
1983,Other,Scotland,6.0,7.0,9.0,Europe
1983,Friendly,Senegal,4.0,7.0,4.0,Africa
1983,Other,Senegal,11.0,8.0,8.0,Africa
1983,Friendly,Seychelles,2.0,3.0,4.0,Africa
1983,Friendly,Sierra Leone,4.0,4.0,2.0,Africa
1983,Friendly,Singapore,4.0,3.0,1.0,Asia
1983,Other,Singapore,3.0,2.0,4.0,Asia
1983,Other,Somalia,2.0,2.0,4.0,Africa
1983,Other,South Korea,9.0,4.0,0.0,Asia
1983,Other,Spain,20.0,6.0,5.0,Europe
1983,Friendly,Sri Lanka,0.0,1.0,4.0,Asia
1983,Other,Sudan,10.0,10.0,13.0,Africa
1983,Friendly,Sweden,19.0,6.0,5.0,Europe
1983,Other,Sweden,13.0,5.0,1.0,Europe
1983,Friendly,Switzerland,5.0,6.0,8.0,Europe
1983,Other,Switzerland,5.0,4.0,6.0,Europe
1983,Friendly,Syria,2.0,1.0,2.0,Asia
1983,Friendly,Tanzania,2.0,3.0,1.0,Africa
1983,Other,Tanzania,2.0,4.0,3.0,Africa
1983,Friendly,Togo,15.0,8.0,9.0,Africa
1983,Other,Togo,13.0,8.0,9.0,Africa
1983,Other,Tonga,6.0,3.0,8.0,Oceania
1983,Friendly,Trinidad and Tobago,0.0,1.0,5.0,Americas
1983,Friendly,Tunisia,4.0,4.0,3.0,Africa
1983,Other,Tunisia,6.0,4.0,1.0,Africa
1983,Friendly,Turkey,2.0,3.0,4.0,Asia
1983,Other,Turkey,7.0,6.0,12.0,Asia
1983,Other,Uganda,9.0,8.0,10.0,Africa
1983,Copa América,Uruguay,12.0,8.0,6.0,Americas
1983,Friendly,Uruguay,4.0,5.0,6.0,Americas
1983,Other,Uruguay,3.0,2.0,0.0,Americas
1983,Copa América,Venezuela,1.0,4.0,10.0,Americas
1983,Friendly,Wales,6.0,2.0,1.0,Europe
1983,Other,Wales,3.0,6.0,5.0,Europe
1983,Other,Zambia,1.0,2.0,2.0,Africa
1983,Friendly,Zimbabwe,4.0,4.0,6.0,Africa
1984,Other,Albania,5.0,3.0,5.0,Europe
1984,African Cup of Nations,Algeria,8.0,5.0,1.0,Africa
1984,Friendly,Algeria,10.0,6.0,13.0,Africa
1984,Friendly,Angola,4.0,2.0,1.0,Africa
1984,Other,Angola,1.0,2.0,1.0,Africa
1984,Friendly,Argentina,9.0,9.0,5.0,Americas
1984,Other,Argentina,2.0,3.0,2.0,Americas
1984,Friendly,Austria,7.0,4.0,4.0,Europe
1984,Other,Austria,4.0,3.0,4.0,Europe
1984,Other,Bahrain,3.0,6.0,6.0,Asia
1984,Other,Bangladesh,6.0,5.0,13.0,Asia
1984,Friendly,Belgium,3.0,4.0,5.0,Europe
1984,Other,Belgium,3.0,3.0,3.0,Europe
1984,Friendly,Benin,5.0,3.0,3.0,Africa
1984,Other,Benin,5.0,8.0,18.0,Africa
1984,Friendly,Botswana,1.0,1.0,3.0,Africa
1984,Friendly,Brazil,1.0,3.0,2.0,Americas
1984,Friendly,Bulgaria,5.0,5.0,6.0,Europe
1984,Other,Bulgaria,4.0,2.0,1.0,Europe
1984,Friendly,Burkina Faso,4.0,3.0,3.0,Africa
1984,Other,Burkina Faso,6.0,5.0,7.0,Africa
1984,African Cup of Nations,Cameroon,9.0,5.0,3.0,Africa
1984,Other,Cameroon,11.0,4.0,3.0,Africa
1984,Friendly,Canada,3.0,6.0,9.0,Americas
1984,Other,Cape Verde,1.0,3.0,5.0,Africa
1984,Other,Central African Republic,5.0,4.0,12.0,Africa
1984,Other,Chad,4.0,3.0,6.0,Africa
1984,Friendly,Chile,1.0,2.0,0.0,Americas
1984,Friendly,China,5.0,4.0,8.0,Asia
1984,Other,China,32.0,17.0,8.0,Asia
1984,Friendly,Colombia,1.0,4.0,2.0,Americas
1984,Friendly,Congo,3.0,5.0,10.0,Africa
1984,Other,Congo,12.0,4.0,3.0,Africa
1984,Other,Curaçao,0.0,2.0,4.0,Americas
1984,Friendly,Cyprus,2.0,3.0,3.0,Asia
1984,Other,Cyprus,2.0,3.0,5.0,Asia
1984,Other,DR Congo,3.0,2.0,1.0,Africa
1984,Friendly,Denmark,6.0,5.0,10.0,Europe
1984,Other,Denmark,4.0,3.0,1.0,Europe
1984,UEFA Euro,Denmark,4.0,3.0,4.0,Europe
1984,Friendly,Djibouti,1.0,3.0,7.0,Africa
1984,Other,Dominica,0.0,1.0,4.0,Americas
1984,African Cup of Nations,Egypt,6.0,5.0,6.0,Africa
1984,Friendly,Egypt,5.0,8.0,6.0,Africa
1984,Other,Egypt,2.0,2.0,1.0,Africa
1984,Friendly,El Salvador,8.0,7.0,9.0,Americas
1984,Other,El Salvador,8.0,2.0,0.0,Americas
1984,Friendly,England,3.0,6.0,6.0,Europe
1984,Other,England,15.0,5.0,2.0,Europe
1984,Friendly,Eswatini,3.0,1.0,1.0,Africa
1984,Other,Eswatini,1.0,2.0,8.0,Africa
1984,Friendly,Ethiopia,6.0,3.0,0.0,Africa
1984,Other,Ethiopia,4.0,2.0,5.0,Africa
1984,Friendly,Faroe Islands,5.0,3.0,2.0,Europe
1984,Friendly,Fiji,2.0,2.0,3.0,Oceania
1984,Friendly,Finland,5.0,7.0,14.0,Europe
1984,Other,Finland,4.0,4.0,8.0,Europe
1984,Friendly,France,6.0,4.0,0.0,Europe
1984,Other,France,7.0,3.0,0.0,Europe
1984,UEFA Euro,France,11.0,4.0,2.0,Europe
1984,Friendly,Gabon,1.0,1.0,1.0,Africa
1984,Other,Gabon,6.0,6.0,11.0,Africa
1984,Friendly,Gambia,7.0,9.0,9.0,Africa
1984,Other,Gambia,10.0,9.0,16.0,Africa
1984,Friendly,Germany,20.0,12.0,13.0,Europe
1984,Other,Germany,10.0,4.0,4.0,Europe
1984,UEFA Euro,Germany,2.0,3.0,2.0,Europe
1984,African Cup of Nations,Ghana,2.0,3.0,4.0,Africa
1984,Friendly,Ghana,12.0,8.0,7.0,Africa
1984,Other,Ghana,9.0,5.0,5.0,Africa
1984,Friendly,Greece,8.0,8.0,10.0,Europe
1984,Other,Greece,1.0,2.0,3.0,Europe
1984,Friendly,Greenland,2.0,3.0,6.0,Americas
1984,Friendly,Guatemala,10.0,7.0,6.0,Americas
1984,Friendly,Guinea,8.0,10.0,11.0,Africa
1984,Other,Guinea-Bissau,5.0,3.0,4.0,Africa
1984,Friendly,Guyana,6.0,5.0,7.0,Americas
1984,Other,Guyana,1.0,2.0,2.0,Americas
1984,Friendly,Haiti,1.0,2.0,1.0,Americas
1984,Other,Haiti,5.0,2.0,2.0,Americas
1984,Friendly,Honduras,4.0,4.0,2.0,Americas
1984,Other,Honduras,4.0,2.0,0.0,Americas
1984,Other,Hong Kong,1.0,4.0,4.0,Asia
1984,Friendly,Hungary,13.0,7.0,5.0,Europe
1984,Other,Hungary,7.0,3.0,3.0,Europe
1984,Friendly,Iceland,3.0,4.0,2.0,Europe
1984,Other,Iceland,2.0,3.0,5.0,Europe
1984,Other,India,9.0,12.0,17.0,Asia
1984,Other,Indonesia,9.0,8.0,10.0,Asia
1984,Friendly,Iran,1.0,1.0,0.0,Asia
1984,Other,Iran,29.0,11.0,5.0,Asia
1984,Other,Iraq,12.0,7.0,5.0,Asia
1984,Friendly,Israel,10.0,8.0,7.0,Asia
1984,Friendly,Italy,13.0,8.0,3.0,Europe
1984,African Cup of Nations,Ivory Coast,4.0,3.0,4.0,Africa
1984,Friendly,Ivory Coast,36.0,13.0,14.0,Africa
1984,Other,Ivory Coast,13.0,7.0,9.0,Africa
1984,Friendly,Jamaica,0.0,1.0,1.0,Americas
1984,Other,Japan,1.0,1.0,0.0,Asia
1984,Other,Jordan,7.0,4.0,10.0,Asia
1984,Friendly,Kenya,5.0,5.0,8.0,Africa
1984,Other,Kenya,9.0,8.0,13.0,Africa
1984,Friendly,Kuwait,2.0,2.0,1.0,Asia
1984,Other,Kuwait,9.0,12.0,12.0,Asia
1984,Friendly,Liberia,3.0,5.0,10.0,Africa
1984,Other,Liberia,7.0,6.0,11.0,Africa
1984,Friendly,Liechtenstein,0.0,1.0,6.0,Europe
1984,Friendly,Luxembourg,2.0,7.0,12.0,Europe
1984,Other,Luxembourg,0.0,3.0,13.0,Europe
1984,Friendly,Macao,0.0,1.0,3.0,Asia
1984,African Cup of Nations,Malawi,2.0,3.0,6.0,Africa
1984,Friendly,Malawi,10.0,7.0,3.0,Africa
1984,Other,Malawi,10.0,6.0,1.0,Africa
1984,Friendly,Malaysia,3.0,5.0,9.0,Asia
1984,Other,Malaysia,20.0,7.0,7.0,Asia
1984,Friendly,Mali,5.0,5.0,8.0,Africa
1984,Other,Mali,7.0,7.0,3.0,Africa
1984,Other,Malta,2.0,2.0,7.0,Europe
1984,Friendly,Mauritania,2.0,7.0,7.0,Africa
1984,Other,Mauritania,2.0,4.0,12.0,Africa
1984,Other,Mauritius,0.0,4.0,8.0,Africa
1984,Friendly,Mexico,19.0,16.0,17.0,Americas
1984,Friendly,Morocco,9.0,4.0,7.0,Africa
1984,Other,Morocco,5.0,2.0,0.0,Africa
1984,Other,Mozambique,3.0,2.0,0.0,Africa
1984,Friendly,Netherlands,6.0,1.0,0.0,Europe
1984,Other,Netherlands,2.0,3.0,3.0,Europe
1984,Friendly,New Zealand,11.0,5.0,3.0,Oceania
1984,Friendly,Niger,1.0,2.0,4.0,Africa
1984,Other,Nigeria,4.0,2.0,0.0,Africa
1984,Friendly,Northern Ireland,3.0,1.0,0.0,Europe
1984,Other,Northern Ireland,6.0,5.0,6.0,Europe
1984,Friendly,Norway,7.0,7.0,1.0,Europe
1984,Other,Norway,2.0,4.0,3.0,Europe
1984,Other,Oman,12.0,10.0,24.0,Asia
1984,Other,Pakistan,4.0,4.0,14.0,Asia
1984,Friendly,Panama,5.0,5.0,5.0,Americas
1984,Other,Panama,0.0,2.0,4.0,Americas
1984,Friendly,Peru,2.0,4.0,8.0,Americas
1984,Friendly,Poland,6.0,7.0,5.0,Europe
1984,Other,Poland,10.0,6.0,5.0,Europe
1984,Other,Portugal,2.0,2.0,3.0,Europe
1984,UEFA Euro,Portugal,4.0,4.0,4.0,Europe
1984,Other,Puerto Rico,0.0,2.0,8.0,Americas
1984,Friendly,Qatar,4.0,3.0,3.0,Asia
1984,Other,Qatar,24.0,15.0,10.0,Asia
1984,Friendly,Republic of Ireland,0.0,3.0,3.0,Europe
1984,Other,Republic of Ireland,2.0,4.0,4.0,Europe
1984,Friendly,Romania,11.0,8.0,8.0,Europe
1984,UEFA Euro,Romania,2.0,3.0,4.0,Europe
1984,Friendly,Russia,9.0,4.0,3.0,Europe
1984,Friendly,Réunion,1.0,1.0,1.0,Africa
1984,Other,Saint Lucia,2.0,1.0,0.0,Americas
1984,Friendly,Saudi Arabia,10.0,5.0,9.0,Asia
1984,Other,Saudi Arabia,35.0,16.0,11.0,Asia
1984,Other,Scotland,9.0,4.0,3.0,Europe
1984,Friendly,Senegal,10.0,8.0,10.0,Africa
1984,Other,Senegal,11.0,7.0,4.0,Africa
1984,Other,Sierra Leone,7.0,9.0,8.0,Africa
1984,Friendly,Singapore,1.0,3.0,3.0,Asia
1984,Other,Singapore,3.0,4.0,4.0,Asia
1984,Other,Somalia,2.0,4.0,3.0,Africa
1984,Friendly,South Korea,6.0,2.0,2.0,Asia
1984,Other,South Korea,16.0,9.0,3.0,Asia
1984,Friendly,Spain,8.0,5.0,3.0,Europe
1984,Other,Spain,4.0,2.0,3.0,Europe
1984,Other,Sri Lanka,6.0,4.0,11.0,Asia
1984,Other,Sudan,1.0,2.0,1.0,Africa
1984,Friendly,Suriname,12.0,4.0,5.0,Americas
1984,Other,Suriname,2.0,2.0,1.0,Americas
1984,Friendly,Sweden,1.0,4.0,3.0,Europe
1984,Other,Sweden,7.0,4.0,4.0,Europe
1984,Friendly,Switzerland,2.0,6.0,11.0,Europe
1984,Other,Switzerland,2.0,2.0,0.0,Europe
1984,Other,Syria,12.0,9.0,13.0,Asia
1984,Other,Tanzania,8.0,7.0,8.0,Africa
1984,Other,Thailand,9.0,5.0,10.0,Asia
1984,Friendly,Togo,3.0,2.0,2.0,Africa
1984,Friendly,Trinidad and Tobago,12.0,6.0,5.0,Americas
1984,Friendly,Tunisia,9.0,4.0,6.0,Africa
1984,Other,Tunisia,6.0,2.0,0.0,Africa
1984,Friendly,Turkey,6.0,8.0,12.0,Asia
1984,Other,Turkey,1.0,2.0,10.0,Asia
1984,Other,Uganda,12.0,9.0,12.0,Africa
1984,Friendly,United Arab Emirates,2.0,1.0,1.0,Asia
1984,Other,United Arab Emirates,32.0,14.0,14.0,Asia
1984,Friendly,United States,7.0,7.0,9.0,Americas
1984,Other,United States,4.0,2.0,0.0,Americas
1984,Friendly,Uruguay,9.0,7.0,3.0,Americas
1984,Other,Wales,5.0,6.0,8.0,Europe
1984,Friendly,Zambia,4.0,5.0,5.0,Africa
1984,Other,Zambia,10.0,7.0,3.0,Africa
1984,Friendly,Zimbabwe,7.0,7.0,9.0,Africa
1984,Other,Zimbabwe,12.0,7.0,11.0,Africa
1985,Friendly,Albania,0.0,1.0,0.0,Europe
1985,Other,Albania,1.0,3.0,4.0,Europe
1985,Friendly,Algeria,3.0,6.0,10.0,Africa
1985,Other,Algeria,18.0,9.0,4.0,Africa
1985,Friendly,Angola,8.0,5.0,6.0,Africa
1985,Other,Angola,2.0,2.0,3.0,Africa
1985,Other,Antigua and Barbuda,2.0,2.0,2.0,Americas
1985,Friendly,Argentina,6.0,6.0,6.0,Americas
1985,Other,Argentina,12.0,6.0,6.0,Americas
1985,Friendly,Australia,3.0,1.0,0.0,Oceania
1985,Other,Australia,12.0,7.0,4.0,Oceania
1985,Other,Austria,5.0,3.0,4.0,Europe
1985,Friendly,Bahrain,3.0,1.0,2.0,Asia
1985,Other,Bahrain,15.0,10.0,13.0,Asia
1985,Friendly,Bangladesh,4.0,3.0,3.0,Asia
1985,Other,Bangladesh,5.0,6.0,10.0,Asia
1985,Friendly,Barbados,6.0,2.0,3.0,Americas
1985,Other,Barbados,2.0,3.0,2.0,Americas
1985,Other,Belgium,6.0,5.0,2.0,Europe
1985,Friendly,Bolivia,6.0,6.0,8.0,Americas
1985,Other,Bolivia,2.0,4.0,7.0,Americas
1985,Friendly,Brazil,10.0,7.0,7.0,Americas
1985,Other,Brazil,6.0,4.0,2.0,Americas
1985,Friendly,Bulgaria,7.0,7.0,10.0,Europe
1985,Other,Bulgaria,7.0,4.0,3.0,Europe
1985,Friendly,Cameroon,7.0,6.0,7.0,Africa
1985,Other,Cameroon,8.0,6.0,9.0,Africa
1985,Friendly,Canada,8.0,8.0,5.0,Americas
1985,Other,Canada,14.0,10.0,11.0,Americas
1985,Friendly,Cape Verde,0.0,1.0,0.0,Africa
1985,Other,Cape Verde,6.0,5.0,5.0,Africa
1985,Other,Central African Republic,1.0,2.0,8.0,Africa
1985,Other,Chad,4.0,4.0,8.0,Africa
1985,Friendly,Chile,9.0,9.0,10.0,Americas
1985,Other,Chile,17.0,8.0,12.0,Americas
1985,Other,China,13.0,5.0,5.0,Asia
1985,Friendly,Colombia,16.0,11.0,13.0,Americas
1985,Other,Colombia,8.0,8.0,10.0,Americas
1985,Friendly,Congo,3.0,3.0,4.0,Africa
1985,Other,Congo,7.0,6.0,10.0,Africa
1985,Friendly,Costa Rica,8.0,7.0,4.0,Americas
1985,Other,Costa Rica,10.0,8.0,8.0,Americas
1985,Friendly,DR Congo,9.0,7.0,8.0,Africa
1985,Other,DR Congo,5.0,4.0,3.0,Africa
1985,Friendly,Denmark,4.0,3.0,5.0,Europe
1985,Other,Denmark,13.0,5.0,5.0,Europe
1985,Friendly,Dominica,1.0,2.0,3.0,Americas
1985,Other,Dominica,3.0,4.0,3.0,Americas
1985,Friendly,Ecuador,11.0,5.0,7.0,Americas
1985,Other,Ecuador,4.0,4.0,11.0,Americas
1985,Friendly,Egypt,10.0,10.0,10.0,Africa
1985,Other,Egypt,1.0,4.0,3.0,Africa
1985,Friendly,El Salvador,2.0,2.0,2.0,Americas
1985,Other,El Salvador,7.0,4.0,2.0,Americas
1985,Friendly,England,11.0,5.0,4.0,Europe
1985,Other,England,8.0,7.0,3.0,Europe
1985,Other,Finland,3.0,4.0,4.0,Europe
1985,Friendly,France,2.0,1.0,0.0,Europe
1985,Other,France,6.0,3.0,4.0,Europe
1985,Other,French Guiana,0.0,2.0,2.0,Americas
1985,Other,Gabon,11.0,4.0,0.0,Africa
1985,Friendly,Gambia,0.0,2.0,1.0,Africa
1985,Other,Gambia,4.0,5.0,4.0,Africa
1985,Friendly,Germany,14.0,14.0,23.0,Europe
1985,Other,Germany,17.0,8.0,7.0,Europe
1985,Friendly,Ghana,0.0,1.0,2.0,Africa
1985,Other,Ghana,8.0,9.0,8.0,Africa
1985,Friendly,Greece,2.0,3.0,2.0,Europe
1985,Other,Greece,4.0,4.0,7.0,Europe
1985,Other,Grenada,1.0,3.0,8.0,Americas
1985,Other,Guadeloupe,7.0,6.0,6.0,Americas
1985,Friendly,Guatemala,1.0,3.0,2.0,Americas
1985,Other,Guatemala,7.0,4.0,3.0,Americas
1985,Friendly,Guinea,4.0,6.0,6.0,Africa
1985,Other,Guinea,5.0,7.0,12.0,Africa
1985,Other,Guinea-Bissau,0.0,3.0,3.0,Africa
1985,Friendly,Guyana,3.0,2.0,2.0,Americas
1985,Other,Guyana,1.0,2.0,1.0,Americas
1985,Other,Haiti,0.0,4.0,9.0,Americas
1985,Friendly,Honduras,1.0,1.0,0.0,Americas
1985,Other,Honduras,11.0,8.0,9.0,Americas
1985,Friendly,Hong Kong,4.0,2.0,1.0,Asia
1985,Other,Hong Kong,7.0,6.0,6.0,Asia
1985,Friendly,Hungary,8.0,5.0,3.0,Europe
1985,Other,Hungary,5.0,3.0,1.0,Europe
1985,Friendly,Iceland,11.0,4.0,1.0,Europe
1985,Other,Iceland,2.0,3.0,5.0,Europe
1985,Other,India,7.0,7.0,7.0,Asia
1985,Friendly,Indonesia,5.0,4.0,11.0,Asia
1985,Other,Indonesia,10.0,9.0,12.0,Asia
1985,Friendly,Iran,1.0,1.0,0.0,Asia
1985,Other,Iran,0.0,1.0,2.0,Asia
1985,Other,Iraq,39.0,16.0,17.0,Asia
1985,Friendly,Israel,1.0,3.0,3.0,Asia
1985,Other,Israel,12.0,5.0,6.0,Asia
1985,Friendly,Italy,8.0,7.0,6.0,Europe
1985,Friendly,Ivory Coast,13.0,15.0,14.0,Africa
1985,Other,Ivory Coast,9.0,6.0,3.0,Africa
1985,Friendly,Jamaica,3.0,3.0,3.0,Americas
1985,Other,Japan,15.0,8.0,5.0,Asia
1985,Friendly,Jordan,1.0,2.0,3.0,Asia
1985,Other,Jordan,3.0,6.0,13.0,Asia
1985,Friendly,Kenya,0.0,2.0,2.0,Africa
1985,Other,Kenya,5.0,7.0,11.0,Africa
1985,Friendly,Kuwait,1.0,2.0,1.0,Asia
1985,Other,Kuwait,8.0,4.0,2.0,Asia
1985,Friendly,Libya,3.0,2.0,1.0,Africa
1985,Other,Libya,12.0,10.0,7.0,Africa
1985,Friendly,Luxembourg,0.0,1.0,0.0,Europe
1985,Other,Luxembourg,2.0,3.0,12.0,Europe
1985,Other,Macao,0.0,4.0,14.0,Asia
1985,Other,Madagascar,1.0,3.0,2.0,Africa
1985,Friendly,Malawi,16.0,8.0,7.0,Africa
1985,Other,Malawi,7.0,7.0,7.0,Africa
1985,Other,Malaysia,7.0,7.0,11.0,Asia
1985,Friendly,Mali,6.0,4.0,5.0,Africa
1985,Other,Mali,10.0,7.0,11.0,Africa
1985,Friendly,Malta,3.0,1.0,1.0,Europe
1985,Other,Malta,4.0,4.0,14.0,Europe
1985,Other,Martinique,5.0,3.0,2.0,Americas
1985,Friendly,Mauritania,0.0,1.0,0.0,Africa
1985,Other,Mauritania,1.0,7.0,15.0,Africa
1985,Friendly,Mexico,28.0,20.0,14.0,Americas
1985,Other,Morocco,9.0,10.0,2.0,Africa
1985,Friendly,Mozambique,1.0,2.0,2.0,Africa
1985,Other,Mozambique,4.0,3.0,4.0,Africa
1985,Friendly,Myanmar,2.0,1.0,1.0,Asia
1985,Other,Nepal,0.0,4.0,11.0,Asia
1985,Friendly,Netherlands,1.0,1.0,0.0,Europe
1985,Other,Netherlands,11.0,5.0,4.0,Europe
1985,Friendly,New Zealand,10.0,3.0,0.0,Oceania
1985,Other,New Zealand,8.0,5.0,7.0,Oceania
1985,Friendly,Nigeria,4.0,4.0,2.0,Africa
1985,Other,Nigeria,7.0,6.0,4.0,Africa
1985,Friendly,North Korea,16.0,5.0,2.0,Asia
1985,Other,North Korea,3.0,4.0,2.0,Asia
1985,Other,Northern Ireland,3.0,5.0,1.0,Europe
1985,Friendly,Norway,10.0,7.0,7.0,Europe
1985,Other,Norway,2.0,4.0,7.0,Europe
1985,Friendly,Pakistan,3.0,4.0,6.0,Asia
1985,Friendly,Panama,1.0,3.0,1.0,Americas
1985,Friendly,Papua New Guinea,2.0,2.0,5.0,Oceania
1985,Friendly,Paraguay,5.0,8.0,9.0,Americas
1985,Other,Paraguay,15.0,10.0,12.0,Americas
1985,Friendly,Peru,12.0,11.0,7.0,Americas
1985,Other,Peru,10.0,8.0,9.0,Americas
1985,Friendly,Poland,8.0,10.0,13.0,Europe
1985,Other,Poland,5.0,4.0,3.0,Europe
1985,Friendly,Portugal,2.0,2.0,5.0,Europe
1985,Other,Portugal,8.0,4.0,5.0,Europe
1985,Other,Qatar,24.0,10.0,5.0,Asia
1985,Friendly,Republic of Ireland,2.0,4.0,4.0,Europe
1985,Other,Republic of Ireland,4.0,5.0,6.0,Europe
1985,Friendly,Romania,3.0,3.0,4.0,Europe
1985,Other,Romania,10.0,7.0,4.0,Europe
1985,Friendly,Russia,5.0,3.0,0.0,Europe
1985,Other,Russia,18.0,9.0,8.0,Europe
1985,Friendly,Réunion,3.0,2.0,10.0,Africa
1985,Friendly,Saint Kitts and Nevis,3.0,2.0,1.0,Americas
